7.466641600000026,46.93670289999988,Bern,3006,Elfenauweg,50
7.4670748000000255,46.94152319999988,Bern,3006,Muristrasse,51
6.5749021000000205,46.51882339999999,St-Sulpice VD,1025,Chemin de Champagne 1A,
8.284988100000023,47.07382869999987,Emmenbrücke,6020,Oberhofstrasse,16
7.807945499999994,47.248142799999854,Roggwil (BE),4914,Brunnmattstrasse,50
7.480082999999984,46.935421100000006,Muri b. Bern,3074,Thunstrasse,25
7.486603099999984,46.93031060000001,Muri bei Bern,3074,Belpstrasse,3
7.536872099999984,46.8890893,Belp,3123,Hunzikenbrücke,369a
8.53456870000003,47.41137430000029,Zürich,8050,Langwiesstrasse,34
7.493230999999977,46.95830350000018,Ostermundigen,3072,Bernstrasse,93
7.4945187999999305,46.95779930000015,Ostermundigen,3072,Bernstrasse,101
7.444254299999998,46.940857799999996,Bern,3005,Marzilistrasse,47
7.444320399999998,46.940551799999994,Bern,3005,Marzilistrasse,47
7.438416799999998,46.94965909999999,Bern,3012,Parkterrasse,10
7.458991299999998,46.950034499999994,Bern,3013,Altenbergstrasse,4
7.459338099999998,46.9488792,Bern,3013,Klösterlistutz,18
7.436194799999999,46.9465966,Bern,3011,Maulbeerstrasse,14
7.457674399999999,46.949739,Bern,3011,Läuferplatz,6
7.443759399999999,46.94339119999999,Bern,3005,Marzilistrasse,25
7.5824197000000115,47.55626330000002,Basel,4051,Kornhausgasse,18
8.187207500000017,46.73042280000004,Meiringen,3860,Amthausgasse,8
7.456412300000001,46.946744800000005,Bern,3011,Mühlenplatz,11
7.450612999999997,46.9906302999999,Zollikofen,3052,Schlossweg,3
7.439744999999996,46.99813699999987,Zollikofen,3052,Grabenstrasse,4
7.444179999999995,46.97952249999989,Bern,3004,Reichenbachstrasse,161
8.189845299999996,47.246200699999925,Menziken,5737,Spitalstrasse,1
7.459605199999999,46.94745469999995,Bern,3006,Grosser Muristalden,6
7.457510899999999,46.94834609999995,Bern,3011,Gerberngasse,4
7.456386299999999,46.94711779999995,Bern,3011,Gerberngasse,41
7.452813099999999,46.94632209999995,Bern,3011,Badgasse,1
7.445630000000001,46.954775899999966,Bern,3013,Lorrainestrasse,2
6.671226700000019,46.5063394,Paudex,1094,Chemin de la Charrettaz,10
6.671062700000019,46.50639090000001,Paudex,1094,Chemin de la Charrettaz,10
8.522882900000015,47.371195000000014,Zürich,8003,Seebahnstrasse,89
8.59891350000003,47.369800300000065,Zürich,8053,Loorenkopfstrasse,99
6.495865399999992,46.507799099999836,Morges,1110,Place Charles Dufour,4
6.602876499999983,46.52728179999985,Prilly,1008,Chemin du Viaduc,1
7.43644090000003,46.950044300000016,Bern,3012,Ecke Schanzen-/Sidlerstrasse,
7.43456870000003,46.951572800000015,Bern,3012,Erlachstrasse,3
7.462662200000004,46.94770240000003,Bern,3006,Bantigerstrasse,29
7.462724400000004,46.94750530000003,Bern,3006,Bantigerstrasse,18
7.462351600000004,46.94768320000003,Bern,3006,Bantigerstrasse,25
7.4613473000000035,46.945975600000025,Bern,3006,Höheweg,10
7.464562100000005,46.9639382,Bern,3014,Papiermühlestrasse,
7.455867100000004,46.958332000000006,Bern,3014,Herzogstrasse,12
7.455046800000004,46.958612800000004,Bern,3014,Breitenrainplatz,26
7.454635100000004,46.959039700000005,Bern,3014,Stauffacherstrasse,1
7.455509100000004,46.9589969,Bern,3014,Militärstrasse,64
7.456438900000004,46.958181800000006,Bern,3014,Herzogstrasse,2
7.457227800000004,46.95882830000001,Bern,3014,Rütlistrasse,2
7.455632300000015,46.94266460000003,Bern,3005,Jungfraustrasse,18
7.456399700000015,46.94391030000003,Bern,3006,Gryphenhübeliweg,14
7.435663900000031,46.95011110000006,Bern,3012,Schanzeneckstrasse,1
7.435730400000031,46.95297920000006,Bern,3012,Gesellschaftsstrasse,27
8.71383320000001,47.35422009999986,Uster,8610,Winterthurerstrasse,18
8.716826300000003,47.35020509999982,Uster,8610,Gerichtsstrasse,4
8.719571600000002,47.349564799999804,Uster,8610,Bahnhofstrasse,3
8.719299999999985,47.35172999999981,Uster,8610,Oberlandstrasse,100
8.719962799999976,47.348457600000124,Uster,8610,Brauereistrasse,2
6.662313200000003,46.51203019999999,Pully,1009,Place de la Clergère,15
8.461031599999995,47.246696000000036,Mettmenstetten ZH,8932,Zürichstrasse,30
7.471205799999994,46.945489300000155,Bern,3006,Gantrischstrasse,44
8.352548599999977,46.969432299999895,Stans,6370,Stansstaderstrasse,100
8.805090499999972,47.33341779999975,Wetzikon,8620,Motorenstrasse,2
8.79172539999997,47.318856099999756,Wetzikon,8620,Poststrasse,9
6.614993900000004,46.515621099999976,Lausanne,1007,Avenue de Cour,79
8.539439400000017,47.414374899999984,Zürich,8050,Ellen-Widmann-Weg,2
8.532827900000017,47.3840383000001,Zürich,8005,Limmatstrasse,118
8.500402799999923,46.90026280000026,Isenthal,6461,Gitschenen,
8.522626699999924,46.901677600000255,Isenthal,6461,Grosstalstrasse,
7.276598399999982,47.04501700000012,Aarberg,3270,Stadtplatz,2
8.572775600000032,47.39953209999997,Zürich,8050,Hüttenkopfstrasse,70
6.686510400000037,46.50486490000005,Lutry,1095,Chemin des Champs,4
10.446224200000005,46.62618210000004,Müstair,7537,Plaz d'Immez,65
6.516699299999993,46.65897259999984,La Sarraz,1315,Route d'Eclépens,
8.77858399999999,47.20202299999984,Pfäffikon (SZ),8808,Bahnhofstrasse,6
8.790165,47.201878399999835,Pfäffikon (SZ),8808,Churerstrasse,136
7.447749899999989,46.930188199999755,Köniz,3084,Dorfstrasse,2
7.5943115000000025,47.5503867999998,Basel,4051,Aeschengraben,9
8.507749099999986,47.41938489999982,Zürich,8046,Jonas-Furrer-Strasse,3
8.50567539999998,47.41885759999982,Zürich,8046,Wehntalerstrasse,549
7.500766899999965,46.912747499999846,Belp,3123,Flugplatzstrasse,
8.517057799999964,47.38902059999986,Zürich,8005,Schiffbaustrasse,11
8.516743799999965,47.38913609999986,Zürich,8005,Schiffbaustrasse,13
8.516185999999966,47.38897289999986,Zürich,8005,Technoparkstrasse,2
8.309142799999961,47.480873799999884,Baden,5400,Römerstrasse,24
7.577847100000005,47.54982830000002,Basel,4054,Schweizergasse,26
8.718125899999986,47.35137700000003,Uster,8610,Industriestrasse,3
8.715050699999987,47.347178400000026,Uster,8610,Apothekerstrasse,6
7.8467088999999834,46.6846771,Unterseen,3800,Seestrasse,16
7.8458841999999835,46.684281500000004,Unterseen,3800,Seestrasse,22
7.547447099999978,46.95364380000002,Vechigen,3067,Bahnhofstrasse,4
8.188042599999974,46.7265905,Meiringen,3860,Bahnhofstrasse,30
8.509823200000014,47.37800790000008,Zürich,8003,Albisriederstrasse,5
8.510520800000014,47.377932200000075,Zürich,8003,Albisriederplatz,1
8.509591700000014,47.378338400000075,Zürich,8003,Badenerstrasse,355
7.417495799999985,46.935026299999606,Köniz,3097,Könizstrasse,161
7.416774399999985,46.93548909999961,Köniz,3097,Könizstrasse,161
7.430373799999986,46.93622869999961,Bern,3007,Chutzenstrasse ,30
7.432795899999985,46.93685499999962,Bern,3007,Seftigenstrasse,43
7.432429999999984,46.93781959999962,Bern,3007,Seftigenstrasse,27
7.43684699999998,46.93986389999962,Bern,3007,Eigerstrasse,55
8.050523499999997,47.39213839999998,Aarau,5000,Bahnhofstrasse,67
7.189576000000002,46.84871239999988,Düdingen,3186,Hauptstrasse,36
7.59715590000003,47.4691561000001,Aesch,4147,Hauptstrasse,98
7.672700399999974,47.58583449999978,Inzlingen,79594,Riehenstraße,128
7.673258299999974,47.58604809999978,Inzlingen,79594,Riehenstraße,126
7.437826999999965,46.95626169999978,Bern,3012,Neubrückstrasse,43
7.6012398999999595,47.48581960000012,Reinach,4153,Seewenweg,5
8.552981200000007,47.369791900000045,Zürich,8032,Hottingerstrasse,27
8.553563800000006,47.369684800000044,Zürich,8032,Hottingerstrasse,31
8.554054300000006,47.36955880000004,Zürich,8032,Hottingerstrasse,33
8.541632800000004,47.369981300000084,Zürich,8001,Münsterhof,20
8.5398109,47.37005400000009,Zürich,8001,Waaggasse,5
8.5401314,47.37027150000009,Zürich,8001,Waaggasse,4
8.5403116,47.37024010000009,Zürich,8001,Münsterhof,8
8.5403502,47.370018500000086,Zürich,8001,Münsterhof,6
6.830881300000001,47.105769700000025,La Chaux-de-Fonds,2300,Rue de l'Industrie,1
6.831974900000002,47.10328350000003,La Chaux-de-Fonds,2300,Passage Léopold-Robert,2
6.8277827,47.10220520000008,La Chaux-de-Fonds,2300,Avenue Léopold-Robert,32a
6.828327,47.102777100000075,La Chaux-de-Fonds,2300,Rue de la Serre,25
8.563292799999987,47.34897020000001,Zürich,8008,Seefeldstrasse,269
7.8704179999999955,46.683602900000025,Interlaken,3800,Obere Bönigstrasse,18
7.459372000000005,46.94853220000011,Bern,3006,Grosser Muristalden,1
7.470435100000026,46.88087009999998,Wald,3086,Kirchstrasse,16
7.472293700000024,46.88165109999998,Wald,3086,Bernstrasse,2
7.459461500000025,46.843299899999984,Rüeggisberg/Oberbütschel,3088,Bütschelegg,112
7.3891725000000275,46.885263599999995,Köniz,3145,Schwarzenburgstrasse,799
7.412899400000025,46.920327500000006,Köniz,3098,Schwarzenburgstrasse,320
7.414166000000025,46.92229400000001,Köniz,3098,Schwarzenburgstrasse,285
7.421082200000025,46.931742500000006,Köniz,3097,Schwarzenburgstrasse,140
7.421079700000025,46.93204240000001,Köniz,3097,Schwarzenburgstrasse,134
7.431157100000025,46.94159520000001,Bern,3007,Belpstrasse,73
7.431292600000025,46.941822300000005,Bern,3007,Belpstrasse,69
7.431345900000025,46.9419199,Bern,3007,Belpstrasse,67
7.431404100000025,46.942014900000004,Bern,3007,Belpstrasse,65
7.430988300000024,46.942303800000005,Bern,3007,Belpstrasse,48
7.430230000000024,46.94238670000001,Bern,3007,Zieglerstrasse,66
7.431969700000024,46.94290910000001,Bern,3007,Belpstrasse,45
7.432579000000024,46.94306730000001,Bern,3007,Belpstrasse,43
7.431786800000024,46.94337560000001,Bern,3007,Belpstrasse,34
7.436183100000024,46.94326390000001,Bern,3011,Monbijoustrasse,37
7.443877700000024,46.94710160000002,Bern,3011,Bundesplatz,
7.444012600000024,46.947404100000014,Bern,3011,Bärenplatz,31
7.444009900000023,46.947891100000014,Bern,3011,Bärenplatz,7
7.444001500000024,46.94798740000002,Bern,3011,Bärenplatz,5
7.443983400000024,46.94808190000002,Bern,3011,Bärenplatz,3
7.443338500000023,46.94842760000002,Bern,3011,Spitalgasse,2
7.444005600000024,46.948595900000015,Bern,3011,Waisenhausplatz,
7.4440670000000235,46.94877000000002,Bern,3011,Waaghausgasse,18
7.4440958000000235,46.94895910000002,Bern,3011,Waisenhausplatz,19
7.4445316000000235,46.949331700000016,Bern,3011,Zeughausgasse,
7.443993900000024,46.94969840000002,Bern,3011,Waisenhausplatz,28
7.444688500000024,46.94928760000002,Bern,3011,Zeughausgasse,28
7.446439700000024,46.94871320000002,Bern,3011,Zeughausgasse,9
7.446751500000024,46.94866580000002,Bern,3011,Schmiedenplatz,5
7.447410400000025,46.94872370000002,Bern,3011,Kornhausplatz,18
7.447874500000025,46.948794300000024,Bern,3011,Kornhausplatz,19
7.447873600000025,46.948664800000024,Bern,3011,Kornhausplatz,17
7.447714600000025,46.94828690000003,Bern,3011,Kornhausplatz,7
7.447641700000025,46.94817690000003,Bern,3011,Zytgloggelaube,6
7.447258500000025,46.94785110000003,Bern,3011,Theaterplatz,2
7.447795400000025,46.94762680000003,Bern,3011,Hotelgasse,10
7.447839800000025,46.94747480000003,Bern,3011,Hotelgasse,10
7.449505500000026,46.94886880000003,Bern,3011,Brunngasse,19
7.452442300000025,46.94827710000003,Bern,3011,Gerechtigkeitsgasse,78
7.452920500000025,46.948363200000024,Bern,3011,Gerechtigkeitsgasse,68
7.453057400000025,46.94826760000002,Bern,3011,Gerechtigkeitsgasse,66
7.455698200000025,46.94854100000002,Bern,3011,Gerechtigkeitsgasse,1
8.817688599999993,47.22533030000003,Rapperswil (SG),8640,Untere Bahnhofstrasse,2
6.688551400000011,46.505931500000074,Lutry,1095,Route de l'Ancienne Ciblerie,2
7.4835607999999985,46.97394160000007,Ittigen,3063,Talgut-Zentrum,5
8.705862599999993,47.21073410000007,Richterswil,8805,Hornstrasse,5
7.435798999999983,46.93647100000007,Bern,3007,Morillonstrasse,8-10
9.437186399999954,47.517712300000206,Arbon,9320,Weitegasse,8
7.443332799999936,46.94756940000014,Bern,3011,Bärenplatz,8
7.444624399999929,46.95711760000013,Bern,3013,Lorrainestrasse,21
7.445346099999929,46.95562960000013,Bern,3013,Lorrainestrasse,12
7.43785329999994,46.94615120000018,Bern,3011,Hirschengraben,
7.626647499999943,47.56731560000023,Basel,4058,Zu den drei Linden,80
8.534078600000008,47.36006450000008,Zürich,8002,Sternenstrasse,11
8.531848300000007,47.359711600000075,Zuerich,8002,Seestrasse,82
6.829923900000044,47.1032483999999,La Chaux-de-Fonds,2300,Rue du Marché,3
6.830625700000043,47.10231969999989,La Chaux-de-Fonds,2300,Avenue Léopold-Robert,13
6.8260001000000265,47.099430299999966,La Chaux-de-Fonds,2300,Rue des Musées,60
8.73114389999999,47.498077499999965,Winterthur,8400,Holderplatz,4
8.73066129999999,47.49804119999997,Winterthur,8400,Technikumstrasse,10
8.54516039999999,47.36708429999992,Zürich,8001,Bellevueplatz,1
8.552368199999993,47.360313499999904,Zürich,8008,Seefeldstrasse,81
6.58335190000001,46.52122040000006,Lausanne,1015,ISDC,
7.48084740000001,46.9395471000002,Bern,3015,Jupiterstrasse,15
7.4757817000000095,46.9375968000002,Bern,3015,Weltpoststrasse,16
7.481751600000007,46.942414400000196,Bern,3006,Melchenbühlweg,137
8.582972199999992,47.73780290000006,Herblingen,8231,Im Herbstel,60
8.582182999999992,47.73669700000006,Herblingen,8231,Im Herbstel,61
8.772160500000028,46.78199150000004,Bristen,6475,Balmenegg,
7.579328199999998,47.550678399999825,Basel,4054,Oberwilerstrasse,9
7.439971900000032,46.93431710000013,Bern,3007,Seftigenstrasse,99
8.62311040000002,47.70449580000016,Schaffhausen,8200,Breitenaustrasse,117
9.16885680000002,47.65175610000016,Kreuzlingen,8280,Nationalstrasse,6
9.37815660000002,47.42650260000016,St. Gallen,9004,Rorschacherstrasse,1
8.543841700000014,47.408907600000134,Zuerich,8050,Baumackerstrasse,35
8.535890700000014,47.372538700000135,Zürich,8001,Nüschelerstrasse,32
8.551929600000014,47.370163700000134,Zürich,8032,Hottingerstrasse,21
7.460321800000012,46.92269010000013,Köniz,3084,Seftigenstrasse,370
7.588098500000015,47.55130850000013,Basel,4051,Steinentorstrasse,35
7.627756000000016,46.756683400000135,Thun,3600,Malerweg,2
9.11114590000002,47.27225340000015,Ebnat-Kappel,9642,Kapplerstrasse,111
6.596582000000002,46.51974899999974,Lausanne,1007,route de Chavannes 27D-C,27
8.727018999999995,47.498226999999936,Winterthur,8400,Steinberggasse,65
8.727700999999996,47.498688999999935,Winterthur,8400,Metzggasse,11
7.417880299999997,46.94633510000005,Bern,3008,Freiburgstrasse,68
7.383710199999994,46.963978600000104,Hinterkappelen,3032,Wohlenstrasse,62c
7.398365399999993,46.94894100000009,Bern,3027,Murtenstrasse,221
7.4352109999999865,46.94599800000009,Bern,3011,Effingerstrasse,14
7.435308299999987,46.94592590000009,Bern,3011,Effingerstrasse,14
7.437120899999987,46.946128600000094,Bern,3011,Hirschengraben,24
7.435429599999987,46.94697160000009,Bern,3011,Seilerstrasse,4
7.435013399999987,46.94642160000009,Bern,3011,Seilerstrasse,8
7.436150299999986,46.947442700000096,Bern,3008,Laupenstrasse,10
7.437452699999986,46.946979900000095,Bern,3008,Laupenstrasse,1
7.448843299999987,46.94762370000009,Bern,3011,Münstergasse,64
7.455222099999988,46.9470172000001,Bern,3011,Schifflaube,4
7.457236799999988,46.9467175000001,Bern,3011,Wasserwerkgasse,7
7.457078799999988,46.946593800000095,Bern,3011,Wasserwerkgasse,7
7.623798699999999,46.74015410000002,Thun,3604,Schulstrasse,23
8.673892800000008,47.389264800000035,Volketswil,8604,Chappelistrasse,1
8.675240400000009,47.389229500000035,Volketswil,8604,Usterstrasse,8
7.563211700000012,46.93011640000001,Worb,3076,Bollstrasse,1
8.549412,47.36138740000003,Zürich,8008,Seegartenstrasse,14
8.5393433,47.36711210000003,Zürich,8001,Talstrasse,1
8.545877800000003,47.36742040000005,Zürich,8001,Freieckgasse,7
8.549083700000002,47.36593130000004,Zürich,8008,Mühlebachstrasse,2
8.550862600000004,47.362090300000055,Zürich,8008,Seefeldstrasse,59
8.549476700000001,47.36368420000001,Zürich,8008,Seefeldstrasse,25
6.59184679999999,46.5297905999998,Renens (VD),1020,Chemin du Chêne,7
9.106623199999984,47.56984969999976,Weinfelden,8570,Frauenfelderstrasse,50
7.363744299999969,47.00918969999991,Meikirch,3045,Dorfplatz,1
7.4644886999999915,46.9623731999999,Bern,3014,Papiermühlestrasse,85
7.4449205000000225,46.94829699999993,Bern,3011,Marktgasse,46
8.42548890000002,47.174869699999974,Hünenberg,6331,Dorfgässli,6
8.553711499999984,47.360415400000214,Zürich,8008,Riesbachstrasse,7
8.546398599999986,47.365039200000204,Zürich,8001,Sechseläutenplatz,1
8.546115499999985,47.366897400000205,Zürich,8001,Theaterstrasse,14
8.482667599999985,47.41792250000018,Zürich,8049,Regensdorferstrasse,237
8.744840199999999,47.38828390000004,Fehraltorf,8320,Luppmenstrasse,13
8.522860000000007,47.392567599999985,Zürich,8037,Wipkingerplatz,5
7.745049400000028,47.52432260000008,Giebenach,4304,Moosmattstrasse,4
8.752366700000032,47.38606150000009,Fehraltorf,8320,Geerenstrasse,1
7.1154473999999945,46.92591010000004,Murten,3280,Bahnhofstrasse,10
7.433060599999998,46.93626540000008,Bern,3007,Seftigenstrasse,47
7.4333529999999985,46.93593020000008,Bern,3007,Seftigenstrasse,51
7.631268399999994,46.75754100000029,Thun,3600,Freienhofgasse,3
9.357051199999992,47.066929900000034,Flumserberg-Saxli,8894,Geisswiesenstrasse,2123
7.476329999999989,46.97460459999996,Ittigen,3063,Papiermühlestrasse,159
8.540315399999994,47.288896699999874,Langnau am Albis,8135,Höflistrasse,5
6.620455299999989,46.79076129999992,Montagny-près-Yverdon,1442,En Chamard,51
7.5766356000000155,47.550117200000045,Basel,4054,Therwilerstrasse,28
7.4222512000000025,46.975540099999954,Kirchlindach,3037,Möösliweg,7
7.4219120000000025,46.97550649999995,Kirchlindach,3037,Möösliweg,
7.4283784000000015,46.97307149999996,Bern,3012,Neubrückstrasse,204
7.4435212999999845,46.95052909999993,Bern,3011,Speichergasse,4
7.444954299999984,46.46122259999994,Lenk im Simmental,3775,Gutenbrunnenstrasse,48
7.457903300000097,46.97987740000001,Ittigen,3048,Alte Tiefenaustrasse,4
7.472179000000097,46.971453200000006,Ittigen,3063,Papiermühlestrasse,140
8.517388700000016,47.375785099999945,Zürich,8004,Badenerstrasse,144
7.457949300000016,46.94745709999994,Bern,3011,Wasserwerkgasse,4
7.457705600000016,46.94844709999994,Bern,3011,Gerberngasse,2
7.445503200000017,46.94918199999994,Bern,3011,Zeughausgasse,16
7.613738500000008,47.51926409999993,Münchenstein,4142,Loogstrasse,17
7.246541300000014,47.10955309999991,Bellmund,2564,Lohngasse,70
8.523973200000013,47.37442209999987,Zürich,8004,Badenerstrasse,120
8.546138400000016,47.40934669999989,Zürich,8050,Welchogasse,5
8.526468000000003,47.37391009999978,Zürich,8004,Badenerstrasse,78
7.489628600000023,46.955145399999786,Ostermundigen,3072,Mitteldorfstrasse,55
8.48838030000002,47.479391099999795,Niederhasli,8155,Stationsstrasse,2
8.037380499999951,46.623570799999975,Grindelwald,3818,Dorfstrasse,127
8.592766599999972,46.632100200000195,Andermatt,6490,Gotthardstrasse,163
9.177059699999962,47.65899160000006,Konstanz,78462,Bahnhofsplatz,43
9.176941799999963,47.65856090000006,Konstanz,78462,Bahnhofsplatz,47
7.745378599999994,47.52455530000004,Giebenach,4304,Moosmattstrasse,4
7.396522299999994,46.94880240000004,Bern,3027,Bümplizstrasse,12
7.6238577,47.57807680000003,Basel,4058,Wildschutzweg,30
7.415922999999998,46.99991369999997,Kirchlindach,3038,Lindachstrasse,24
7.435096399999998,46.95145079999997,Bern,3012,Hallerstrasse,1
7.445928800000006,46.9455564,Bern,3005,Aarstrasse,
8.524799599999978,47.374151099999864,Zürich,8004,Badenerstrasse,109
8.642454199999971,47.69541990000009,Schaffhausen,8200,Rheinquai,8
8.529721300000006,47.37344060000001,Zürich,8004,Badenerstrasse,21
8.781130400000018,47.36858910000004,Pfäffikon ZH,8330,Turmstrasse,9
8.781935100000018,47.368887000000036,Pfäffikon ZH,8330,Turmstrasse,10
8.751113800000018,47.38528150000003,Fehraltorf,8320,Bahnhofstrasse,31
8.750735700000018,47.38537420000004,Fehraltorf,8320,Bahnhofstrasse,35
8.781946800000023,47.366471700000005,Pfäffikon ZH,8330,Seestrasse,25
8.781050900000025,47.3657916,Pfäffikon ZH,8330,Usterstrasse,8
8.781647500000025,47.3658029,Pfäffikon ZH,8330,Seestrasse,41
8.782814100000024,47.366825399999996,Pfäffikon ZH,8330,Hochstrasse,6
8.393716800000007,46.820318099999916,Engelberg,6390,Dorfstrasse,80
8.397896000000003,46.81853499999994,Engelberg,6390,Engelbergerstrasse,
8.524725999999978,47.37416729999986,Zürich,8004,Badenerstrasse,109
8.306572799999975,47.47234879999989,Baden,5400,Cordulaplatz,5
7.748724400000013,46.01868169999977,Zermatt,3920,Steinmattstrasse,36
7.4474804000000026,46.94663250000004,Bern,3011,Kochergasse,1
7.4478671000000025,46.94662830000004,Bern,3011,Kochergasse,1
7.447233600000011,46.94846399999997,Bern,3011,Kornhausplatz,16
7.445612000000052,46.957980699999915,Bern,3013,Quartiergasse,17
7.446346700000052,46.958796599999914,Bern,3013,Dammweg,43
7.446534000000052,46.95803699999991,Bern,3013,Quartiergasse,3
7.446711700000052,46.957450999999914,Bern,3013,Dammweg,29
7.446829800000052,46.95644769999991,Bern,3013,Schulweg,2
7.444862200000052,46.95613249999991,Bern,3013,Lorrainestrasse,9
7.435195200000051,46.95277909999991,Bern,3012,Hallerstrasse,12
7.436016200000052,46.95320039999991,Bern,3012,Hallerstrasse,19
